848	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1958.002#1958.355
849	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1958.355#1958.707
850	балансировать	балансировать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1958.707#1959.06
851	в	в	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1959.06#1959.412
852	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1959.412#1959.765
853	всём	весь	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1959.765#1960.118
854	анеглов	анегол	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1961.14#1961.614
855	и	и	CCONJ	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1961.614#1962.088
856	демонов	демон	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@kvg1990f-words#@kvg1990f#1962.088#1962.563
857	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1962.563#1963.037
858	мирить	мирить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@kvg1990f-words#@kvg1990f#1963.037#1963.511
859	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1963.511#1963.986
860	с	с	ADP	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1963.986#1964.46
861	другом	друг	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1964.46#1964.935
862	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1964.935#1965.409
863	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kvg1990f-words#@kvg1990f#1965.409#1965.883
864	вот	вот	PART	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1965.883#1966.358
865	/	/	PUNCT	_	_	_	_	_	@kvg1990f-words#@kvg1990f#1966.358#1966.832
866	прикольно	прикольно	ADV	_	Degree=Pos	_	_	_	@kvg1990f-words#@kvg1990f#1966.832#1967.307

